N,P,K,Soil_pH,Soil_Moisture,Organic_Carbon,Temperature,Humidity,Rainfall,Sunlight_Hours,Wind_Speed,Altitude,Fertilizer_Used,Pesticide_Used,Crop_Yield_ton_per_hectare,Normalize_Rainfall_by_Windspeed,Soil_Type_Loamy,Soil_Type_Sandy,Soil_Type_Silt,Region_East,Region_North,Region_South,Region_West,Season_Rabi,Season_Zaid,Crop_Type_Maize,Crop_Type_Potato,Crop_Type_Rice,Crop_Type_Sugarcane,Crop_Type_Wheat,Irrigation_Type_Drip,Irrigation_Type_Rainfed,Irrigation_Type_Sprinkler,SOC_Binned_0.5,SOC_Binned_1.0,SOC_Binned_1.5,Soil_Moisture_Binned_20,Soil_Moisture_Binned_40,Soil_Moisture_Binned_60
169,46,96,7.56,48.45,0.69,10.8,32.66,2453.6,9.65,8.61,165,214.27,23.1,10.12,284.9709639953542,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
144,23,80,5.86,59.46,1.2,22.94,78.14,715.64,8.5,14.83,325,120.84,4.52,23.17,48.25623735670937,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
119,42,70,7.0,50.07,0.83,39.37,37.38,1684.33,8.72,2.97,1245,289.13,1.34,77.64,567.1144781144781,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
52,31,148,5.7,48.57,1.42,19.02,38.24,572.82,6.1,11.35,1979,275.22,13.82,6.91,50.46872246696036,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
175,91,30,7.15,52.87,0.58,36.54,64.24,1406.15,9.3,9.92,479,270.73,2.6,7.69,141.74899193548387,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
91,69,126,7.17,40.01,1.33,27.61,73.87,2726.33,8.46,17.21,626,84.53,14.43,25.12,158.41545613015688,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
142,24,67,5.24,26.01,1.36,18.9,30.48,1865.8,7.67,14.66,2173,278.49,13.04,10.54,127.27148703956344,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
157,94,122,7.06,55.78,1.12,35.08,56.53,344.55,7.43,8.03,1520,176.22,16.75,25.23,42.90784557907846,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
91,20,66,5.93,47.42,0.49,39.72,67.88,2356.33,6.15,14.5,511,122.77,21.68,10.53,162.5055172413793,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
67,62,131,5.39,30.69,0.72,32.26,74.29,1551.38,5.41,7.94,693,193.88,8.93,24.87,195.38790931989925,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
90,89,25,6.5,28.79,0.82,11.84,86.87,1978.87,9.37,13.93,20,146.56,14.78,8.19,142.05814788226849,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
158,81,30,6.34,40.0,0.91,11.57,30.97,1905.32,5.4,5.95,483,312.79,12.59,12.67,320.2218487394958,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
178,55,36,7.43,25.37,1.26,24.75,83.92,771.22,5.17,7.34,1285,209.7,4.45,72.35,105.07084468664851,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
151,93,35,5.09,58.91,0.74,10.18,88.0,1313.91,9.96,11.3,149,262.28,9.71,10.69,116.27522123893806,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
139,74,75,7.49,54.43,0.32,30.28,81.95,837.25,4.56,10.19,721,84.86,12.83,6.73,82.16388616290482,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
42,91,85,5.16,30.42,1.43,10.49,86.93,746.46,5.07,7.72,671,151.56,2.05,72.74,96.6917098445596,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
129,56,102,5.51,17.47,0.86,39.19,37.11,1692.6,4.64,16.94,1127,258.61,5.25,8.75,99.91735537190081,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
164,95,94,6.55,17.59,0.67,36.42,89.53,809.07,10.71,9.57,1933,141.34,11.29,9.55,84.5423197492163,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
51,85,146,6.37,29.86,1.36,34.46,75.91,803.61,4.73,13.26,382,226.72,15.72,6.75,60.60407239819005,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
103,42,37,8.16,22.38,1.44,34.37,34.17,1866.35,4.04,8.09,1138,140.72,15.56,4.66,230.6983930778739,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
161,27,108,6.8,58.67,1.25,35.03,70.73,1305.39,8.29,13.3,39,133.77,5.88,6.99,98.14962406015037,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
52,95,113,5.91,36.04,0.76,23.03,72.19,806.65,8.99,14.47,1130,123.55,23.9,23.77,55.746371803731854,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
148,29,36,7.86,32.4,0.6,33.76,67.76,1259.04,5.24,10.3,528,126.43,6.72,7.24,122.23689320388348,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
99,50,133,5.86,25.89,1.23,21.01,82.48,1748.55,6.44,1.56,208,276.71,11.64,27.3,1120.8653846153845,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
113,29,126,5.73,57.06,0.37,35.45,74.93,1796.89,6.17,9.57,1237,70.22,13.46,9.76,187.76280041797284,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
130,89,118,6.48,54.62,0.81,28.54,39.7,2545.14,9.07,16.28,1563,132.01,8.93,10.56,156.33538083538082,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0
113,70,32,7.9,34.22,1.29,20.75,45.01,2625.43,6.76,2.43,941,323.72,13.66,8.79,1080.4238683127571,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
57,18,82,7.21,23.47,1.06,32.36,57.81,807.54,7.7,10.93,2190,153.52,9.45,73.38,73.8828911253431,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
165,66,33,7.1,62.6,1.25,17.28,53.69,1525.81,9.43,1.58,1400,169.96,12.78,9.12,965.7025316455696,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
30,24,37,7.27,30.79,1.04,38.94,69.78,1414.01,7.45,9.28,1849,288.83,14.78,8.65,152.37176724137933,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
92,59,33,7.04,53.55,0.61,29.94,38.19,2218.2,9.08,12.76,1740,264.42,2.88,11.47,173.8401253918495,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
51,98,44,7.38,38.15,0.93,22.04,51.26,781.63,7.97,7.47,1827,67.53,17.75,22.68,104.63587684069613,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
99,43,63,5.46,54.08,1.3,26.52,44.57,865.24,8.99,2.94,1683,90.88,18.6,74.1,294.29931972789115,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
154,67,140,5.4,39.08,0.6,32.13,47.62,695.51,4.63,17.11,740,184.53,2.06,9.89,40.64932787843367,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
178,43,58,6.03,61.28,1.55,33.92,72.65,2130.69,10.85,16.86,69,204.93,1.17,8.58,126.37544483985766,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
125,37,123,7.69,55.02,0.56,39.25,34.83,868.69,4.61,14.52,1650,108.12,18.75,6.02,59.8271349862259,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
108,71,81,7.23,28.01,0.32,16.27,83.24,1349.18,8.45,4.53,1045,132.43,23.8,6.49,297.83222958057394,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
34,64,72,6.73,36.52,1.31,25.13,68.46,949.26,4.16,14.14,517,286.9,9.68,7.98,67.13295615275813,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
89,35,72,4.87,20.03,1.51,12.74,54.7,2755.72,7.62,6.69,850,172.69,22.37,6.83,411.9162929745889,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
149,57,137,5.6,60.17,0.62,12.47,59.15,1919.99,4.67,11.35,877,289.5,21.36,12.5,169.16211453744495,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1
75,24,84,7.53,18.46,0.5,13.13,71.89,1014.07,4.63,8.6,976,276.53,5.06,9.14,117.91511627906978,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
163,90,62,5.62,15.91,0.59,17.79,73.85,590.05,5.99,5.26,958,168.21,14.88,5.03,112.17680608365019,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
85,44,69,7.28,39.82,1.12,30.89,78.28,1396.77,5.69,12.1,284,303.61,0.42,9.93,115.43553719008264,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
139,65,55,5.43,45.16,1.05,35.83,45.82,752.88,4.96,13.22,1490,238.84,22.04,6.44,56.9500756429652,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
133,47,42,6.86,26.16,1.11,23.08,81.47,718.03,8.05,9.98,430,68.44,13.02,5.01,71.94689378757515,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
106,32,93,6.94,43.53,0.31,26.66,79.84,1037.62,10.2,3.75,427,116.85,23.97,23.99,276.6986666666666,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
175,92,69,7.36,59.78,0.5,16.19,81.31,2715.96,10.42,9.41,1647,119.82,8.68,7.71,288.624867162593,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31,36,74,6.29,46.31,0.62,33.73,34.85,1299.59,6.03,14.07,331,62.69,0.58,7.15,92.36602700781805,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
37,78,144,6.95,37.79,1.21,36.65,38.62,825.9,10.05,15.39,443,262.52,7.17,73.58,53.66471734892787,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
104,35,31,6.46,22.22,1.09,24.57,67.49,1121.1,10.77,1.46,1912,268.47,8.37,25.98,767.8767123287671,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
154,15,102,8.02,23.45,1.11,14.83,87.18,1494.37,6.19,4.17,1236,296.82,12.31,6.39,358.3621103117506,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
67,29,51,6.57,39.22,1.04,10.15,36.6,479.62,10.56,16.81,442,200.58,3.87,8.63,28.531826293872697,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
56,50,105,5.51,38.16,1.27,26.09,74.33,1062.48,6.98,14.29,1550,156.5,16.92,8.76,74.35129461161652,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
49,61,38,7.07,41.12,1.52,24.93,38.17,658.0,7.25,13.21,1214,253.78,1.89,7.09,49.81074943224829,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
169,68,70,6.66,40.39,1.18,37.77,87.03,525.78,7.36,3.35,477,278.27,5.81,75.23,156.94925373134328,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
72,46,83,7.53,32.06,1.27,11.09,78.01,2572.48,9.12,1.07,504,285.31,0.13,10.95,2404.1869158878503,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
60,72,149,5.4,49.79,1.09,14.47,47.3,1010.36,5.82,11.01,1472,210.73,13.49,73.27,91.76748410535876,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
120,60,147,5.69,25.61,1.34,15.93,32.86,822.84,5.68,15.72,1565,135.77,5.37,72.54,52.343511450381676,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
90,68,83,7.93,57.62,1.53,26.41,56.2,2050.88,8.41,2.21,148,86.6,15.0,10.37,928.0000000000001,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
138,47,20,7.96,24.72,1.09,18.54,61.5,443.62,7.9,2.18,603,204.71,14.1,23.94,203.49541284403668,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
120,53,108,6.3,35.79,0.54,16.17,61.62,2733.1,4.5,17.98,659,154.9,19.63,8.91,152.00778642936595,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
124,37,45,4.96,25.54,1.3,25.43,81.11,2762.49,10.32,5.02,242,329.63,17.44,9.74,550.296812749004,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
172,57,106,5.84,45.92,1.15,11.22,88.85,2212.23,6.03,12.31,1938,344.74,1.21,77.45,179.70999187652313,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
173,69,21,5.64,38.88,1.51,39.26,55.92,2767.57,9.26,10.48,1367,65.68,12.95,7.04,264.081106870229,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
42,16,112,6.21,33.72,0.65,35.83,39.83,940.28,8.05,8.05,1433,327.32,21.53,76.69,116.80496894409937,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
142,80,138,5.88,38.76,1.56,18.16,52.62,936.58,8.01,14.65,295,204.58,1.66,75.13,63.93037542662116,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
64,52,99,7.62,36.06,1.02,20.09,72.73,2472.35,10.01,5.04,921,265.47,23.79,25.77,490.5456349206349,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
178,43,130,4.81,57.76,1.55,17.38,65.02,1818.76,10.16,5.76,556,112.39,24.8,6.37,315.75694444444446,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
77,81,145,6.99,21.21,1.32,37.85,35.21,2107.71,7.92,5.53,14,312.96,10.58,11.18,381.1410488245931,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0
64,85,24,7.06,54.66,1.43,29.6,42.6,334.53,7.0,10.3,336,103.22,7.88,4.85,32.478640776699024,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
115,50,45,7.05,47.77,0.72,25.64,71.61,1459.64,8.34,12.15,410,274.87,21.13,6.68,120.13497942386832,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
143,43,25,6.57,32.42,0.59,25.26,71.88,995.86,4.84,2.58,1414,278.24,21.69,9.32,385.9922480620155,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
129,51,142,6.88,60.96,1.11,14.98,66.54,684.96,6.94,3.49,1664,69.49,20.59,8.13,196.26361031518624,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
128,59,63,7.56,23.85,0.79,38.88,47.64,1596.98,8.63,3.01,596,230.45,20.26,26.95,530.5581395348837,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
32,30,77,7.47,30.51,1.58,37.44,39.8,992.21,9.34,12.07,564,246.67,17.02,8.54,82.2046396023198,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
114,45,100,4.92,33.74,0.94,38.57,43.73,1658.52,9.05,11.63,552,282.69,0.85,23.61,142.60705073086842,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
154,48,65,4.9,47.39,0.44,18.73,78.45,495.5,5.22,15.11,964,251.89,14.43,10.07,32.792852415618796,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
167,64,121,7.65,62.32,0.95,24.3,59.31,2294.29,8.28,5.87,1563,75.29,6.97,27.12,390.85008517887564,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
112,79,67,6.75,44.67,1.0,25.57,51.07,2673.9,4.63,13.45,1509,199.22,14.89,9.43,198.8029739776952,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
54,96,133,8.06,57.82,0.31,24.69,38.15,1873.49,8.17,5.85,1766,298.6,7.54,11.85,320.2547008547009,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
97,76,39,6.27,60.25,0.62,10.58,53.55,656.96,9.22,13.78,752,233.98,7.23,10.32,47.67489114658927,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
90,57,134,5.4,38.32,0.3,34.99,55.07,2172.69,8.42,11.34,418,104.14,6.47,7.59,191.5952380952381,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
58,70,95,6.41,38.62,1.03,32.4,83.16,2495.92,8.37,8.04,1484,109.31,9.4,11.14,310.43781094527367,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
156,29,140,6.28,27.5,0.68,24.24,86.41,1216.19,8.57,11.8,640,150.76,9.25,7.85,103.06694915254238,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
48,62,128,6.56,45.08,0.53,18.02,80.37,1584.43,6.93,15.37,944,208.23,21.59,10.76,103.08588158750814,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
103,63,87,7.55,21.0,1.39,29.05,53.29,459.21,6.69,4.77,8,155.59,10.13,4.93,96.27044025157232,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
90,95,85,7.03,46.72,0.34,14.15,63.55,1669.2,7.11,11.46,1270,115.66,9.11,9.24,145.65445026178008,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
49,58,102,5.43,59.64,1.2,39.92,80.47,418.67,5.48,17.89,363,237.14,6.35,8.65,23.402459474566797,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
77,24,28,7.3,53.04,1.04,13.76,33.03,1180.25,7.18,14.56,197,297.94,13.68,11.41,81.06112637362637,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
116,34,36,6.81,47.46,1.3,11.75,61.97,995.74,10.33,6.09,362,237.88,8.99,24.61,163.50410509031198,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
168,84,132,6.77,56.92,0.47,28.37,53.92,757.34,6.04,14.34,10,103.14,24.46,8.16,52.81311018131102,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
139,22,139,7.11,51.49,1.43,23.9,52.86,2432.55,7.02,9.41,2017,72.17,11.77,9.7,258.5069075451647,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
57,59,30,6.72,41.48,0.72,31.57,51.01,1808.61,8.52,14.27,1702,231.5,0.09,8.99,126.74211632796076,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
88,48,45,6.36,41.05,0.31,13.84,68.43,1995.17,9.37,2.66,667,343.82,8.77,11.93,750.0639097744361,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
162,65,82,6.98,20.35,1.15,20.91,55.04,1530.81,4.06,15.54,1855,114.88,4.74,5.73,98.50772200772201,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
80,18,41,7.26,36.72,1.42,25.03,49.33,2168.7,8.65,17.91,686,236.46,8.79,9.29,121.08877721943047,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
178,53,29,5.57,41.12,0.76,23.41,63.98,1225.28,5.0,8.51,2190,196.82,6.36,25.47,143.98119858989423,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
41,98,102,6.49,38.5,0.99,27.49,52.39,1403.43,9.21,9.71,2099,301.84,5.53,11.12,144.53450051493306,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
79,38,45,6.36,53.8,0.84,13.05,32.08,508.04,4.95,4.18,1975,77.18,4.99,8.19,121.54066985645935,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
161,69,90,4.94,23.05,0.36,25.11,55.06,1099.19,9.25,12.62,1480,186.91,22.9,9.59,87.09904912836768,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
142,40,56,7.64,54.74,1.28,26.64,41.77,563.88,10.62,2.32,1883,146.99,0.83,7.18,243.05172413793105,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
43,39,145,6.08,52.08,1.52,36.43,35.99,1504.1,5.56,10.63,882,130.8,19.61,75.4,141.49576669802445,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
61,50,134,5.05,60.04,0.85,27.13,82.36,2646.85,4.06,8.11,926,274.68,3.02,75.0,326.36868064118374,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
168,85,111,6.36,33.67,0.49,26.42,71.51,2327.57,4.78,4.4,2188,119.02,1.18,9.15,528.9931818181818,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
175,88,136,5.35,23.83,0.96,34.36,52.85,1393.11,10.44,15.02,153,165.31,8.62,7.35,92.75033288948069,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
84,72,68,7.2,52.93,1.48,11.95,89.12,1051.77,7.29,13.77,1414,318.72,16.23,24.19,76.38126361655773,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
149,26,55,6.74,44.42,1.09,29.44,52.03,1123.56,7.76,6.09,1793,283.23,24.74,76.57,184.4926108374384,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
104,15,45,5.72,50.62,0.58,34.35,44.67,1481.64,5.07,7.57,1509,256.44,6.55,74.35,195.72523117569352,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
50,64,64,8.03,64.84,1.02,12.84,58.41,907.06,10.91,5.29,1006,166.46,6.48,10.53,171.46691871455576,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
162,39,80,5.79,24.73,0.72,34.35,86.73,1145.35,5.28,4.57,1779,251.64,3.73,24.3,250.62363238512032,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
116,94,95,6.69,35.55,0.33,33.61,69.84,1530.7,8.22,4.76,1334,106.36,20.46,76.17,321.57563025210084,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
88,19,77,7.53,24.63,1.49,10.03,73.84,2402.66,7.99,3.27,980,240.25,19.89,7.67,734.7584097859327,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
118,97,124,6.55,58.03,1.33,17.38,39.92,538.43,4.46,6.76,1039,123.3,11.66,24.75,79.64940828402366,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
179,82,45,8.07,15.85,1.5,14.54,32.41,1311.95,10.98,12.79,1287,108.05,8.58,72.7,102.57623143080532,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
112,20,114,7.67,21.76,1.19,25.34,62.23,776.01,7.85,5.47,188,273.54,5.53,10.26,141.86654478976234,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
94,40,98,7.93,27.39,0.88,37.42,49.82,1892.58,5.09,12.95,741,296.83,11.48,24.0,146.14517374517374,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0
93,69,147,6.07,53.57,0.94,28.08,32.56,1726.77,9.28,14.01,1129,305.06,20.23,26.03,123.2526766595289,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
100,53,97,6.66,46.42,0.57,28.05,83.77,1743.16,6.75,6.75,1420,80.33,17.37,75.31,258.2459259259259,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
33,23,55,7.66,34.43,0.8,13.69,31.51,1631.89,8.69,1.98,900,97.81,12.36,5.88,824.1868686868687,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
172,59,78,7.87,22.94,0.51,29.99,30.76,2133.96,5.56,13.2,1947,321.23,13.41,9.38,161.66363636363639,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
133,28,143,8.01,31.08,0.92,36.65,47.95,685.15,10.46,3.36,608,172.93,14.27,5.8,203.91369047619048,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
179,69,107,7.79,52.17,1.14,22.88,59.84,764.51,4.29,5.66,2106,270.76,19.05,75.8,135.07243816254416,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
122,23,100,7.28,34.1,0.63,30.45,57.05,2072.25,4.14,11.06,938,157.8,2.9,25.23,187.3643761301989,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0
171,29,36,4.88,38.13,1.53,18.85,51.6,629.44,10.05,16.63,1795,120.7,12.98,5.67,37.84966927239928,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
177,51,70,5.87,45.43,1.14,18.07,81.83,2117.44,7.81,13.84,548,334.95,5.47,12.85,152.9942196531792,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
141,64,74,5.24,60.64,0.59,15.55,47.86,711.06,6.39,5.58,1379,122.51,22.67,25.08,127.43010752688171,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
148,98,100,5.33,27.51,0.52,17.25,69.17,2778.94,4.99,14.82,485,240.24,22.93,12.23,187.51282051282053,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
